2010-11-10T08:12:51+00:00 INFO (6): USER: admin; TYPE: Pages; ID: 1; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-17T08:43:59+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 157; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-17T08:44:12+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 157; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-17T08:44:29+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 157; FIELD/ACTION: is_trashed; VALUE: 1.
2013-05-17T08:44:53+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 157; FIELD/ACTION: [DELETE]; VALUE: 1.
2013-05-30T22:57:04+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 80; FIELD/ACTION: is_hidden; VALUE: 1.
2013-05-30T22:57:13+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 61; FIELD/ACTION: is_hidden; VALUE: 1.
2013-05-30T22:57:18+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 74; FIELD/ACTION: is_hidden; VALUE: 1.
2013-05-30T22:57:22+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 68; FIELD/ACTION: is_hidden; VALUE: 1.
2013-05-30T22:57:29+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 56; FIELD/ACTION: is_hidden; VALUE: 1.
2013-06-08T22:25:06+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 92; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-06-08T22:25:15+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 92; FIELD/ACTION: is_hidden; VALUE: 1.
2013-06-08T22:26:17+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 158; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-06-08T22:26:54+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 159; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-06-08T22:27:38+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 160; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-06-08T22:27:46+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 92; FIELD/ACTION: is_hidden; VALUE: 0.
2013-06-08T22:27:50+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 92; FIELD/ACTION: is_featured; VALUE: 1.
2013-06-08T22:27:52+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 90; FIELD/ACTION: is_featured; VALUE: 0.
2013-06-08T23:50:26+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 92; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-06-08T23:51:48+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 92; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-07-15T21:08:42+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 70; FIELD/ACTION: is_hidden; VALUE: 1.
2013-07-17T23:31:11+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 62; FIELD/ACTION: is_hidden; VALUE: 1.
2013-07-17T23:31:23+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 78; FIELD/ACTION: is_hidden; VALUE: 0.
2013-07-17T23:31:24+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 69; FIELD/ACTION: is_hidden; VALUE: 1.
2013-07-17T23:31:25+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 69; FIELD/ACTION: is_hidden; VALUE: 0.
2013-07-17T23:31:37+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 73; FIELD/ACTION: is_hidden; VALUE: 1.
2013-07-17T23:32:35+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 92; FIELD/ACTION: is_featured; VALUE: 0.
2013-07-17T23:33:20+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 67; FIELD/ACTION: is_featured; VALUE: 1.
2013-08-04T19:25:22+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 77; FIELD/ACTION: is_featured; VALUE: 1.
2013-08-04T19:25:25+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 78; FIELD/ACTION: is_featured; VALUE: 1.
2013-08-04T19:25:34+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 78; FIELD/ACTION: is_featured; VALUE: 0.
2013-08-04T19:25:36+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 77; FIELD/ACTION: is_featured; VALUE: 0.
2013-08-04T19:25:37+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 77; FIELD/ACTION: is_hidden; VALUE: 1.
2013-08-04T19:25:38+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 81; FIELD/ACTION: is_hidden; VALUE: 1.
2013-08-04T19:25:42+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 81; FIELD/ACTION: is_hidden; VALUE: 0.
2013-08-04T19:25:43+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 78; FIELD/ACTION: is_hidden; VALUE: 1.
2013-08-04T19:25:55+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 63; FIELD/ACTION: is_hidden; VALUE: 1.
2013-08-13T17:11:33+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 93; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-08-13T17:11:53+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 93; FIELD/ACTION: is_hidden; VALUE: 1.
2013-08-13T17:21:43+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 161; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-08-13T17:22:18+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 162; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-08-13T17:22:51+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 163; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-08-13T17:23:26+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 164; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-08-13T17:23:58+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 165; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-08-13T17:24:09+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 164; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-08-13T17:24:43+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 166; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-08-13T17:24:51+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 93; FIELD/ACTION: is_featured; VALUE: 1.
2013-08-13T17:24:53+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 93; FIELD/ACTION: is_hidden; VALUE: 0.
2013-08-13T17:25:28+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 93; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-08-13T17:33:29+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 67; FIELD/ACTION: is_featured; VALUE: 0.
2013-08-13T17:33:50+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 93; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-08-13T17:42:43+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 93; FIELD/ACTION: [UPDATE]; VALUE: 1.
